"","query","post_id","weight","n","type","xyz"
"346","720575940617683505","720575940616371512",8,1,NA,NA
"347","720575940617683505","720575940618480703",8,1,NA,NA
"348","720575940617683505","720575940622510094",8,1,NA,NA
"349","720575940617683505","720575940623181936",8,1,NA,NA
"350","720575940617683505","720575940627546101",8,1,NA,NA
"351","720575940617683505","720575940630416173",8,1,"CRE076","(117394.46, 32216.0125, 3006)"
"352","720575940617683505","720575940630516964",8,1,NA,NA
"353","720575940617683505","720575940637058357",8,1,NA,NA
"354","720575940621453094","720575940390643433",8,1,NA,NA
"355","720575940621453094","720575940460437673",8,1,NA,NA
"356","720575940621453094","720575940484956422",8,1,NA,NA
"357","720575940621453094","720575940601199284",8,1,NA,NA
"358","720575940621453094","720575940613390605",8,1,NA,NA
"359","720575940621453094","720575940613459981",8,1,NA,NA
"360","720575940621453094","720575940614436155",8,1,NA,NA
"361","720575940621453094","720575940615768198",8,1,NA,NA
"362","720575940621453094","720575940618617734",8,1,NA,NA
"363","720575940621453094","720575940620044398",8,1,NA,NA
"364","720575940621453094","720575940621961992",8,1,NA,NA
"365","720575940621453094","720575940625333818",8,1,NA,NA
"366","720575940621453094","720575940626775746",8,1,NA,NA
"367","720575940621453094","720575940627889468",8,1,NA,NA
"368","720575940621453094","720575940630436192",8,1,NA,NA
"369","720575940621453094","720575940631914592",8,1,NA,NA
"370","720575940621453094","720575940637112509",8,1,NA,NA
"371","720575940621453094","720575940648895873",8,1,NA,NA
"372","720575940621453094","720575940656511617",8,1,NA,NA
"373","720575940634787246","720575940414859002",7,1,NA,NA
"374","720575940634787246","720575940428956966",7,1,NA,NA
"375","720575940634787246","720575940432906908",7,1,NA,NA
"376","720575940634787246","720575940452395485",7,1,NA,NA
"377","720575940634787246","720575940464226513",7,1,NA,NA
"378","720575940634787246","720575940474276198",7,1,NA,NA
"379","720575940634787246","720575940502454656",7,1,NA,NA
"380","720575940634787246","720575940527419417",7,1,NA,NA
"381","720575940634787246","720575940593552422",7,1,NA,NA
"382","720575940634787246","720575940599374461",7,1,NA,NA
"383","720575940634787246","720575940602424032",7,1,NA,NA
"384","720575940634787246","720575940606725350",7,1,NA,NA
"385","720575940634787246","720575940610144384",7,1,NA,NA
"386","720575940634787246","720575940610199705",7,1,NA,NA
"387","720575940634787246","720575940610736798",7,1,NA,NA
"388","720575940634787246","720575940612525982",7,1,NA,NA
"389","720575940634787246","720575940612695488",7,1,"M_lvPNm36","(118830.22, 60774.71, 2130)"
"390","720575940634787246","720575940614820240",7,1,NA,NA
"391","720575940634787246","720575940615975821",7,1,NA,NA
"392","720575940634787246","720575940618520888",7,1,NA,NA
"393","720575940634787246","720575940620228976",7,1,NA,NA
"394","720575940634787246","720575940621656871",7,1,NA,NA
"395","720575940634787246","720575940621657127",7,1,NA,NA
"396","720575940634787246","720575940621661991",7,1,NA,NA
"397","720575940634787246","720575940621951932",7,1,NA,NA
"398","720575940634787246","720575940622039740",7,1,NA,NA
"399","720575940634787246","720575940622544386",7,1,NA,NA
"400","720575940634787246","720575940622655490",7,1,NA,NA
"401","720575940634787246","720575940623311207",7,1,NA,NA
"402","720575940634787246","720575940627547586",7,1,NA,NA
"403","720575940634787246","720575940627911157",7,1,NA,NA
