"","query","pre_id","weight","n","type","xyz"
"97","720575940631539993","720575940609893555",28,1,NA,NA
"98","720575940631539993","720575940628116188",28,1,NA,NA
"99","720575940643267950","720575940622143997",27,1,"DP1l_adPN","(117816.53, 63826.1675, 2069)"
"100","720575940643267950","720575940627841491",27,1,"DM6_adPN","(95666.4, 34648.7425, 4387)"
"101","720575940643267950","720575940631690429",27,1,NA,NA
"102","720575940611933905","720575940616067176",27,1,NA,NA
"103","720575940611933905","720575940623527984",27,1,NA,NA
"104","720575940643268206","720575940618834086",27,1,"VM3_adPN","(122684.6175, 61482.325, 1441)"
"105","720575940643268206","720575940619313225",27,1,NA,NA
"106","720575940631539993","720575940614691979",27,1,NA,NA
"107","720575940631539993","720575940620632300",27,1,NA,NA
"108","720575940643267950","720575940626023921",26,1,"DL2v_adPN","(113233.5, 55564.525, 1462)"
"109","720575940643267950","720575940635558889",26,1,"DL1_adPN","(97612.85, 33646.9225, 4430)"
"110","720575940611933905","720575940611493329",26,1,NA,NA
"111","720575940611933905","720575940612091857",26,1,"ALBN1","(124660.585, 54465.9225, 2094)"
"112","720575940611933905","720575940618245652",26,1,NA,NA
"113","720575940611933905","720575940620003866",26,1,"MBON28","89719,35271,5178"
"114","720575940611933905","720575940627272314",26,1,NA,NA
"115","720575940643267950","720575940615237849",25,1,"VC2_lPN","(116579.695, 61446.8825, 1488)"
"116","720575940643267950","720575940627843795",25,1,"DL2v_adPN","(114596.905, 56543.63, 1563)"
"117","720575940611933905","720575940616417403",25,1,NA,NA
"118","720575940643268206","720575940629884520",25,1,"VM4_adPN","(122565.335, 60676.1875, 1691)"
"119","720575940631539993","720575940613453362",25,1,NA,NA
"120","720575940611933905","720575940609903077",24,1,NA,NA
"121","720575940611933905","720575940614430203",24,1,NA,NA
"122","720575940611933905","720575940617922942",24,1,NA,NA
"123","720575940611933905","720575940620632300",24,1,NA,NA
"124","720575940643268206","720575940625930728",24,1,"v2LN37","(110621.125, 67560.8825, 1774)"
"125","720575940643268206","720575940628554860",24,1,NA,NA
"126","720575940643268206","720575940630007948",24,1,"lLN2T_c","(113494.5, 57781.75, 1396)"
"127","720575940643267950","720575940618109513",23,1,NA,NA
"128","720575940643267950","720575940628549750",23,1,"VA4_lPN","(115986.1325, 61937.495, 1457)"
"129","720575940611933905","720575940601657286",23,1,NA,NA
"130","720575940611933905","720575940614691979",23,1,NA,NA
"131","720575940643268206","720575940617304837",23,1,"M_lvPNm27","(120691.945, 60953.3275, 2095)"
"132","720575940643268206","720575940623885514",23,1,NA,NA
"133","720575940643268206","720575940629266755",23,1,"VM5d_adPN","(121619.97, 59965.57, 1083)"
"134","720575940631539993","720575940620137693",23,1,NA,NA
"135","720575940631539993","720575940626913127",23,1,NA,NA
"136","720575940643267950","720575940614035829",22,1,"D_adPN","(117923.11, 55977.6525, 1324)"
"137","720575940643267950","720575940617304837",22,1,"M_lvPNm27","(120691.945, 60953.3275, 2095)"
"138","720575940643267950","720575940622328368",22,1,NA,NA
"139","720575940643267950","720575940635547325",22,1,NA,NA
"140","720575940611933905","720575940637683288",22,1,NA,NA
"141","720575940643268206","720575940615558557",22,1,"DL1_adPN","(115394.445, 54068.9425, 1309)"
"142","720575940643268206","720575940631631293",22,1,NA,NA
"143","720575940631539993","720575940625533352",22,1,NA,NA
"144","720575940631539993","720575940635526901",22,1,NA,NA
"145","720575940631539993","720575940637683288",22,1,NA,NA
"146","720575940611933905","720575940623692032",21,1,NA,NA
"147","720575940611933905","720575940640865559",21,1,NA,NA
"148","720575940643268206","720575940606979697",21,1,"VM5d_adPN","(121332.475, 59992.71, 1056)"
"149","720575940643268206","720575940621094378",21,1,"DM6_adPN","(122909.835, 55771.5675, 1223)"
"150","720575940643268206","720575940626023921",21,1,"DL2v_adPN","(113233.5, 55564.525, 1462)"
"151","720575940631539993","720575940623683877",21,1,NA,NA
"152","720575940643267950","720575940615804745",20,1,NA,NA
"153","720575940643267950","720575940619864905",20,1,NA,NA
"154","720575940643267950","720575940646807929",20,1,"VM7d_adPN","(121802.86, 58210.905, 1562)"
"155","720575940611933905","720575940635526901",20,1,NA,NA
"156","720575940643268206","720575940616072265",20,1,NA,NA
"157","720575940643268206","720575940616331337",20,1,NA,NA
"158","720575940643268206","720575940631690429",20,1,NA,NA
"159","720575940631539993","720575940621500413",20,1,NA,NA
"160","720575940631539993","720575940622154311",20,1,NA,NA
"161","720575940631539993","720575940625691560",20,1,NA,NA
"162","720575940643267950","720575940621590965",19,1,"DA4m_adPN","(114569.525, 63601.9575, 1617)"
"163","720575940643267950","720575940626570768",19,1,"VA6_adPN","(115491.2575, 59892.3875, 1175)"
"164","720575940643267950","720575940646000001",19,1,NA,NA
"165","720575940611933905","720575940616604037",19,1,NA,NA
"166","720575940643268206","720575940618045573",19,1,"VA5_lPN","(97400.1325, 33058.085, 4543)"
"167","720575940643268206","720575940629237775",19,1,"VA3_adPN","(118122.25, 60278.735, 1334)"
"168","720575940631539993","720575940609903077",19,1,NA,NA
"169","720575940631539993","720575940616651830",19,1,"MBON16","170336,38247,4851"
"170","720575940643267950","720575940606979697",18,1,"VM5d_adPN","(121332.475, 59992.71, 1056)"
"171","720575940643267950","720575940631631293",18,1,NA,NA
"172","720575940611933905","720575940609912282",18,1,NA,NA
"173","720575940611933905","720575940610053605",18,1,NA,NA
"174","720575940611933905","720575940625533352",18,1,NA,NA
"175","720575940611933905","720575940626718208",18,1,NA,NA
"176","720575940643268206","720575940627841491",18,1,"DM6_adPN","(95666.4, 34648.7425, 4387)"
"177","720575940631539993","720575940599136487",18,1,NA,NA
"178","720575940631539993","720575940610683926",18,1,NA,NA
"179","720575940631539993","720575940623722240",18,1,NA,NA
"180","720575940643267950","720575940613901362",17,1,"VC5_adPN","(100376.11, 32539.92, 4572)"
"181","720575940643267950","720575940618687726",17,1,"D_adPN","(118003.7425, 56802.805, 1251)"
"182","720575940643267950","720575940630338749",17,1,NA,NA
"183","720575940643267950","720575940634666355",17,1,"DM3_adPN","(123061.86, 59640.07, 1522)"
"184","720575940643267950","720575940638426064",17,1,"il3LN6","(123456.25, 83791.75, 2704)"
"185","720575940643267950","720575940638455798",17,1,NA,NA
"186","720575940611933905","720575940606039069",17,1,NA,NA
"187","720575940611933905","720575940618901421",17,1,NA,NA
"188","720575940611933905","720575940623104975",17,1,NA,NA
"189","720575940611933905","720575940628973583",17,1,NA,NA
"190","720575940611933905","720575940640804631",17,1,NA,NA
"191","720575940611933905","720575940644120611",17,1,NA,NA
"192","720575940643268206","720575940603754016",17,1,"ALBN1_L","136187, 57831, 2058"
"193","720575940643268206","720575940613233856",17,1,"VC4_adPN","(111411.665, 32788.925, 4525)"
"194","720575940643268206","720575940614035829",17,1,"D_adPN","(117923.11, 55977.6525, 1324)"
"195","720575940643268206","720575940614542370",17,1,NA,NA
"196","720575940643268206","720575940620849348",17,1,"VL2a_adPN","(113975.97, 56674.32, 1467)"
"197","720575940643268206","720575940633039925",17,1,"V_ilPN","(125090.2, 76280.85, 2928)"
"198","720575940643268206","720575940633220344",17,1,"MBON16","97251,38304,5274"
"199","720575940631539993","720575940601657286",17,1,NA,NA
"200","720575940631539993","720575940614430203",17,1,NA,NA
"201","720575940631539993","720575940620550799",17,1,NA,NA
"202","720575940631539993","720575940623527984",17,1,NA,NA
"203","720575940631539993","720575940628887879",17,1,NA,NA
"204","720575940631539993","720575940631372021",17,1,NA,NA
"205","720575940631539993","720575940641912776",17,1,NA,NA
"206","720575940631539993","720575940644120611",17,1,NA,NA
"207","720575940643267950","720575940603911614",16,1,"DM5_lPN","(118500.05, 57387.91, 1413)"
"208","720575940643267950","720575940612483264",16,1,"VC3l_adPN","(109846.1175, 32185.6675, 4564)"
"209","720575940643267950","720575940618836245",16,1,NA,NA
"210","720575940643267950","720575940618936385",16,1,"VM7v_adPN","(98450.14, 34699.7925, 4465)"
"211","720575940643267950","720575940623885514",16,1,NA,NA
"212","720575940611933905","720575940613453362",16,1,NA,NA
"213","720575940611933905","720575940617875326",16,1,NA,NA
"214","720575940611933905","720575940621500413",16,1,NA,NA
"215","720575940611933905","720575940622154311",16,1,NA,NA
"216","720575940611933905","720575940626682112",16,1,NA,NA
"217","720575940643268206","720575940613038153",16,1,NA,NA
"218","720575940643268206","720575940618835366",16,1,"DC2_adPN","(89841.04, 37668.2, 4328)"
"219","720575940643268206","720575940628320463",16,1,"DA2_lPN","(117673.14, 57303.9525, 1469)"
"220","720575940643268206","720575940632388270",16,1,"VP1m_l2PN","(116893, 65962.235, 2392)"
"221","720575940631539993","720575940595754992",16,1,NA,NA
"222","720575940631539993","720575940628112092",16,1,NA,NA
"223","720575940631539993","720575940636361286",16,1,NA,NA
"224","720575940631539993","720575940640804631",16,1,NA,NA
"225","720575940643267950","720575940613486642",15,1,"DM6_adPN","(96171.32, 34234.7225, 4382)"
"226","720575940643267950","720575940616072265",15,1,NA,NA
